Column1;Column2
0004531-16.2002.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0004531-16.2002.8.17.0001
0121944-45.2005.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0121944-45.2005.8.17.0001
0016075-69.2000.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0016075-69.2000.8.17.0001
0048390-43.2006.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0048390-43.2006.8.17.0001
0038537-39.2008.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0038537-39.2008.8.17.0001
0068831-06.2010.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0068831-06.2010.8.17.0001
0021197-82.2008.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0021197-82.2008.8.17.0001
0022839-22.2010.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0022839-22.2010.8.17.0001
0021973-39.1995.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0021973-39.1995.8.17.0001
0023268-09.1998.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0023268-09.1998.8.17.0001
0044210-81.2006.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0044210-81.2006.8.17.0001
0009719-87.2002.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0009719-87.2002.8.17.0001
0054686-47.2007.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0054686-47.2007.8.17.0001
0032500-93.2008.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0032500-93.2008.8.17.0001
0002310-28.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0002310-28.2020.8.17.0810
0001467-63.2020.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0001467-63.2020.8.17.0810
0013169-79.2015.8.17.0810;/TJPE/RMR/JABOATAO/CRIMINAL/VCRIM01/0013169-79.2015.8.17.0810
0018511-68.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0018511-68.2018.8.17.0001
0002832-28.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0002832-28.2018.8.17.0001
0007403-76.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0007403-76.2017.8.17.0001
0007029-26.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0007029-26.2018.8.17.0001
0019512-88.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0019512-88.2018.8.17.0001
0002081-75.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0002081-75.2017.8.17.0001
0132155-04.2009.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0132155-04.2009.8.17.0001
0008677-95.2005.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0008677-95.2005.8.17.0001
0004714-60.1997.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0004714-60.1997.8.17.0001
0050013-60.1997.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0050013-60.1997.8.17.0001
0022493-76.2007.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI02/0022493-76.2007.8.17.0001
0006833-56.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0006833-56.2018.8.17.0001
0000186-79.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0000186-79.2017.8.17.0001
0018176-20.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0018176-20.2016.8.17.0001
0006314-07.2009.8.17.1130;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0006314-07.2009.8.17.1130
0095059-13.2013.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0095059-13.2013.8.17.0001
0000900-78.2015.8.17.0140;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0000900-78.2015.8.17.0140
0152560-61.2009.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0152560-61.2009.8.17.0001
0033318-06.2012.8.17.0001;/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI02/0033318-06.2012.8.17.0001
0013392-29.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0013392-29.2018.8.17.0001
0016024-96.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0016024-96.2016.8.17.0001
0023830-85.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0023830-85.2016.8.17.0001
0026063-55.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0026063-55.2016.8.17.0001
0015067-95.2016.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0015067-95.2016.8.17.0001
0008278-19.2013.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0008278-19.2013.8.17.1090
0017717-50.2015.8.17.0810;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0017717-50.2015.8.17.0810
0030702-87.2014.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VJURI02/0030702-87.2014.8.17.0001
0004548-05.2010.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0004548-05.2010.8.17.1090
0009073-63.2015.8.17.0990;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0009073-63.2015.8.17.0990
0010170-98.2015.8.17.0990;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0010170-98.2015.8.17.0990
0007354-71.2014.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0007354-71.2014.8.17.1090
0000995-71.2015.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0000995-71.2015.8.17.1090
0008223-97.2015.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0008223-97.2015.8.17.1090
0009842-96.2014.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0009842-96.2014.8.17.1090
0004009-44.2007.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0004009-44.2007.8.17.1090
0003737-79.2009.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0003737-79.2009.8.17.1090
0007931-49.2014.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0007931-49.2014.8.17.1090
0010728-12.2011.8.17.0990;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0010728-12.2011.8.17.0990
0029435-78.2014.8.17.0810;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0029435-78.2014.8.17.0810
0009744-64.2009.8.17.1130;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0009744-64.2009.8.17.1130
0002561-02.2008.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0002561-02.2008.8.17.1090
0004196-08.2014.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0004196-08.2014.8.17.1090
0003185-71.2015.8.17.0810;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0003185-71.2015.8.17.0810
0007352-04.2014.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0007352-04.2014.8.17.1090
0001407-92.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0001407-92.2020.8.17.0001
0000907-89.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0000907-89.2021.8.17.0001
0013435-63.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0013435-63.2018.8.17.0001
0017428-80.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0017428-80.2019.8.17.0001
0001942-84.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0001942-84.2021.8.17.0001
0001835-40.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0001835-40.2021.8.17.0001
0003217-56.2008.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0003217-56.2008.8.17.1090
0007524-36.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0007524-36.2019.8.17.0001
0002724-62.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM03/0002724-62.2019.8.17.0001
0009251-93.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0009251-93.2020.8.17.0001
0022528-50.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0022528-50.2018.8.17.0001
0015488-80.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0015488-80.2019.8.17.0001
0022159-30.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0022159-30.2017.8.17.0001
0000051-09.2013.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0000051-09.2013.8.17.0001
0015960-02.2010.8.17.0000;/TJPE/CAPITAL/FAZENDA/VFAZ01/0015960-02.2010.8.17.0000
0173907-48.2012.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0173907-48.2012.8.17.0001
0067198-62.2007.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0067198-62.2007.8.17.0001
0053412-38.2013.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0053412-38.2013.8.17.0001
0002766-43.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0002766-43.2021.8.17.0001
0008919-29.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0008919-29.2020.8.17.0001
0000051-43.2012.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0000051-43.2012.8.17.0001
0000055-63.2019.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000055-63.2019.8.17.1350
0043991-46.2018.8.17.0810;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0043991-46.2018.8.17.0810
0000217-58.2019.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000217-58.2019.8.17.1350
0000553-33.2017.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000553-33.2017.8.17.1350
0017687-35.2015.8.17.0480;/TJPE/AGRESTE1/CARUARU/CIVEL/VCIV01/0017687-35.2015.8.17.0480
0001884-58.3201.0.81.7001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0001884-58.3201.0.81.7001
0059852-21.2011.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0059852-21.2011.8.17.0001
0002174-89.1201.0.81.7001;/TJPE/CAPITAL/CRIMINAL/VCRIM04/0002174-89.1201.0.81.7001
0001443-08.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0001443-08.2018.8.17.0001
0004541-64.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0004541-64.2019.8.17.0001
0000552-77.2019.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000552-77.2019.8.17.1350
0000551-92.2019.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000551-92.2019.8.17.1350
0001772-81.2019.8.17.0810;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0001772-81.2019.8.17.0810
0000767-53.2019.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000767-53.2019.8.17.1350
0000517-20.2019.8.17.1350;/TJPE/RMR/SAO LOURENCO DA MATA/CRIMINAL/VCRIM/0000517-20.2019.8.17.1350
0004147-91.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM02/0004147-91.2018.8.17.0001
0002556-02.2015.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0002556-02.2015.8.17.0001
0121662-07.2005.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0121662-07.2005.8.17.0001
0019960-04.1994.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0019960-04.1994.8.17.0001
0005828-25.2007.8.17.0990;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0005828-25.2007.8.17.0990
0002969-73.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0002969-73.2019.8.17.0001
0002879-65.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0002879-65.2019.8.17.0001
0001487-32.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0001487-32.2015.8.17.0001
0001656-77.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0001656-77.2019.8.17.0001
0004870-49.2015.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0004870-49.2015.8.17.1090
0010431-94.2010.8.17.0810;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0010431-94.2010.8.17.0810
0010437-94.2010.8.17.0810;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0010437-94.2010.8.17.0810
0017317-36.2015.8.17.0810;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0017317-36.2015.8.17.0810
0000250-64.2009.8.17.0100;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0000250-64.2009.8.17.0100
0002214-78.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0002214-78.2021.8.17.0001
0011749-02.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0011749-02.2019.8.17.0001
0029647-67.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0029647-67.2015.8.17.0001
0000278-18.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0000278-18.2021.8.17.0001
0002099-96.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0002099-96.2017.8.17.0001
0001142-56.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0001142-56.2021.8.17.0001
0000795-23.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0000795-23.2021.8.17.0001
0001653-88.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0001653-88.2020.8.17.0001
0012961-74.2014.8.17.0990;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0012961-74.2014.8.17.0990
0017194-69.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0017194-69.2017.8.17.0001
0001216-47.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0001216-47.2020.8.17.0001
0006325-42.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0006325-42.2020.8.17.0001
0104882-50.2009.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0104882-50.2009.8.17.0001
0031314-93.2012.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0031314-93.2012.8.17.0001
0036169-28.2006.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0036169-28.2006.8.17.0001
0009422-33.2010.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0009422-33.2010.8.17.1090
0002599-67.2015.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0002599-67.2015.8.17.1090
0015226-04.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM05/0015226-04.2017.8.17.0001
0016845-66.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0016845-66.2017.8.17.0001
0010190-10.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0010190-10.2019.8.17.0001
0043010-10.2004.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0043010-10.2004.8.17.0001
0000000-01.2004.0.27.6954;/TJPE/CAPITAL/FAZENDA/VFAZ01/0000000-01.2004.0.27.6954
0014049-50.2014.8.17.0990;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0014049-50.2014.8.17.0990
0000485-51.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0000485-51.2020.8.17.0001
0013514-76.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0013514-76.2017.8.17.0001
0002961-62.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0002961-62.2020.8.17.0001
0007761-14.2013.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0007761-14.2013.8.17.1090
0003796-84.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0003796-84.2019.8.17.0001
0002574-13.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0002574-13.2021.8.17.0001
0000434-06.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0000434-06.2021.8.17.0001
0013008-32.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0013008-32.2019.8.17.0001
0024314-32.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0024314-32.2018.8.17.0001
0074200-44.2011.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM03/0074200-44.2011.8.17.0001
0062990-54.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0062990-54.2015.8.17.0001
0000000-12.0080.0.22.5528;/TJPE/CAPITAL/FAZENDA/VFAZ01/0000000-12.0080.0.22.5528
0028760-83.2015.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0028760-83.2015.8.17.0001
0022552-30.2008.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0022552-30.2008.8.17.0001
0007220-55.2010.8.17.0000;/TJPE/CAPITAL/FAZENDA/VFAZ01/0007220-55.2010.8.17.0000
0015922-40.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0015922-40.2017.8.17.0001
0017560-40.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0017560-40.2019.8.17.0001
0002215-75.2013.8.17.1090;/TJPE/CAPITAL/NUCLEO 4.0 SFH/SFH/0002215-75.2013.8.17.1090
0048668-34.2012.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0048668-34.2012.8.17.0001
0002122-03.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0002122-03.2021.8.17.0001
0002842-04.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0002842-04.2020.8.17.0001
0000588-24.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0000588-24.2021.8.17.0001
0000017-53.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0000017-53.2021.8.17.0001
0001753-43.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0001753-43.2020.8.17.0001
0002418-64.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0002418-64.2017.8.17.0001
0001008-94.2020.8.17.1090;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0001008-94.2020.8.17.1090
0002301-34.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0002301-34.2021.8.17.0001
0001363-39.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0001363-39.2021.8.17.0001
0063828-94.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0063828-94.2015.8.17.0001
0000161-27.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0000161-27.2021.8.17.0001
0010506-57.2018.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0010506-57.2018.8.17.0001
0069148-67.2011.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0069148-67.2011.8.17.0001
0019973-26.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0019973-26.2019.8.17.0001
0018615-26.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0018615-26.2019.8.17.0001
0010017-49.2020.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0010017-49.2020.8.17.0001
0011785-44.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0011785-44.2019.8.17.0001
0013243-96.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM13/0013243-96.2019.8.17.0001
0000439-67.2017.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0000439-67.2017.8.17.0001
0040792-57.2014.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0040792-57.2014.8.17.0001
0053831-87.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0053831-87.2015.8.17.0001
0022727-77.2015.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM09/0022727-77.2015.8.17.0001
0004756-46.2020.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0004756-46.2020.8.17.0990
0000238-76.2021.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000238-76.2021.8.17.0990
0003526-66.2020.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0003526-66.2020.8.17.0990
0001015-96.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001015-96.2019.8.17.0710
0001029-44.2013.8.17.0790;/TJPE/RMR/ITAPISSUMA/CIVEL/VCIV01/0001029-44.2013.8.17.0790
0000332-18.2016.8.17.0790;/TJPE/RMR/ITAPISSUMA/CIVEL/VCIV01/0000332-18.2016.8.17.0790
0063140-69.2014.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0063140-69.2014.8.17.0001
0003890-32.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM18/0003890-32.2019.8.17.0001
0002240-76.2021.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0002240-76.2021.8.17.0001
0017259-93.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0017259-93.2019.8.17.0001
0013418-90.2019.8.17.0001;/TJPE/CAPITAL/CRIMINAL/VCRIM19/0013418-90.2019.8.17.0001
0002790-19.2018.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0002790-19.2018.8.17.0990
0000169-45.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000169-45.2020.8.17.0710
0001364-02.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001364-02.2019.8.17.0710
0001317-96.2017.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001317-96.2017.8.17.0710
0000675-21.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000675-21.2020.8.17.0710
0000146-36.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000146-36.2019.8.17.0710
0000445-42.2021.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000445-42.2021.8.17.0710
0000162-92.2016.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000162-92.2016.8.17.0710
0000673-51.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000673-51.2020.8.17.0710
0004182-91.2018.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0004182-91.2018.8.17.0990
0007232-91.2019.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0007232-91.2019.8.17.0990
0002417-23.2016.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0002417-23.2016.8.17.0710
0029131-23.2010.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0029131-23.2010.8.17.0001
0034160-78.2015.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0034160-78.2015.8.17.0001
0042406-63.2015.8.17.0001;/TJPE/CAPITAL/FAZENDA/VFAZ01/0042406-63.2015.8.17.0001
0001663-76.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001663-76.2019.8.17.0710
0000484-10.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000484-10.2019.8.17.0710
0001782-71.2018.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001782-71.2018.8.17.0710
0001221-13.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001221-13.2019.8.17.0710
0001270-54.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001270-54.2019.8.17.0710
0000130-48.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000130-48.2020.8.17.0710
0000251-46.2019.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000251-46.2019.8.17.0990
0000794-79.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000794-79.2020.8.17.0710
0003120-51.2016.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0003120-51.2016.8.17.0710
0004140-42.2018.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0004140-42.2018.8.17.0990
0000702-03.2021.8.17.0990;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000702-03.2021.8.17.0990
0001134-57.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001134-57.2019.8.17.0710
0001694-67.2017.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001694-67.2017.8.17.0710
0000969-73.2020.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000969-73.2020.8.17.0710
0003228-80.2016.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0003228-80.2016.8.17.0710
0001908-87.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0001908-87.2019.8.17.0710
0000489-32.2019.8.17.0710;/TJPE/RMR/IGARASSU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0000489-32.2019.8.17.0710
